source_id,source_repository,source_branch,source_commit,source_path,sha256_original,academy_path,disposition,notes
FS-041,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/src/features/erfs/FormInformalErf.js,16b63a0109358d921eab69d0bc75ec38d52387661b7bc9473a3e339385f15210,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-042,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/src/features/meters/FormMeterIstallation.js,e057796ffec0b60e95b6cda16fee3e1dd2486f0c86bbaf72cc0146763bc7a4e4,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-043,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/src/features/meters/WaterMeterEntry.js,dd1e508c4584e495019bf1a70353e7f1f9444fc8ecb735eac2f1d89ba28d8912,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-044,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/src/features/meters/formOptions.js,2e19b28f36e159b82cc875f34ebac9191069d78707f2d03c5b3a759f6b77cc7c,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-045,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/src/features/meters/meterNumberRule.js,e6f79c1b2804192c2fa747bd35097d44e379d8ae460e31ffc4e4ec8ca9fb5a0c,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-046,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/src/features/meters/noAccessReasons.js,ef022bfd613e618ff67c0eecbd9e9379a554fc246b925d6e74308ebd7f4ff9c5,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-047,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/src/features/premises/FormAccountData.js,3d1292f846412144bc30947666a5c42d0f24d1341a954a0303fe96504feac651,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-048,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/src/features/premises/formPremise.js,f655e07b05101a2fb00e3c70216ecc3164c5dc91b0aa910d138001fba3932327,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-049,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/src/features/premises/premiseRepeatability.js,76d81986b4e0644a88be084e28e38a6f437b714db18ae2364ac43b318b09c63f,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-050,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/src/features/premises/targetedBatchPremiseContext.js,8a8875fb3b5d0266e698a11ad31f25eb7602d6f3a82624a4ae5e964a850386ff,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-051,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/src/features/serviceProviders/FormCreateServiceProvider.js,a27cf1d0769fd87c3e28878b6cc90680876e4986322bc0d4834e24287c4fa630,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-052,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/src/features/serviceProviders/FormEditServiceProvider.js,f38b8db51f2778a79fc6b5de476fb93206c1e64ae81e700fd5019a6d9f51c6a5,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-053,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/src/features/serviceProviders/FormServiceProvider.js,153c0776c420090baaa60ee5c2df59ec20b33b4dfaf2f4806c1a862214a02780,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-054,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/src/redux/authApi.js,fa77b5aaff9937efc2c9ec5a709547e931cb4512b4eb12ae647b5b1f8cb86c61,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-055,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/src/services/informalErfSubmissionController.js,d10c89144c5bd51b020fd467dbfacc8f33db1f3d73aad362253a55c2c1db4b1c,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-056,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/src/utils/accountDataSubmissionQueue.js,dca8a70353b37013090d22bc906d535ec32c8fd02cc8dbc4cd8503e8bcf2c21a,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-057,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/src/utils/premiseSubmissionQueue.js,1acb3c21e8a7c1f19ec5b23dbb92b2d5c107464eb508398fb528dcfec0b5389c,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-058,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/src/utils/submissionQueue.js,b65b45e8decdcdf04ccc24f6cad425ad5c7bea26e9230a2c141502fa32e6e306,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-059,ireps-rules,main,f5dc84e44c9f612fa22f708dcbd2da6fbaafdd1b,C:/dev/ireps-rules/auth/auth-rules.md,abb70e9c0c4a54b4afd5ab41acd24b8b530fcf568d25c09c512e7fe0906871f4,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-060,ireps-rules,main,f5dc84e44c9f612fa22f708dcbd2da6fbaafdd1b,C:/dev/ireps-rules/logic-rules/meter-capture-permutations.md,e3399a24437b858c695bb7a0bd4989c61ef6292032df67b3fd25f4d200ccdc79,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-061,ireps-rules,main,f5dc84e44c9f612fa22f708dcbd2da6fbaafdd1b,C:/dev/ireps-rules/logic-rules/meter-normalisation-rules.md,5b8f97cd01bc7b0de5194bb1aa638a77861842f30fde7da4748d6652c80ba840,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-062,ireps-rules,main,f5dc84e44c9f612fa22f708dcbd2da6fbaafdd1b,C:/dev/ireps-rules/ui-rules/field-form-dropdowns.md,5d5bad7667f35016266a4ff26998a6ec9845c4bb55e43bdbec92654570a3056f,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-063,ireps-rules,main,f5dc84e44c9f612fa22f708dcbd2da6fbaafdd1b,C:/dev/ireps-rules/ui-rules/form-text-colour.md,d1f5c0f464b752275158ce2ca38ab44aeefc2ba84d5449d64bce6faa43a0b784,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-064,ireps-web-email,feature/change-email,f9f0a09be4e3d9363a39977f998aeea296613323,C:/dev/ireps-web-email/functions/users/helpers.js,b0772f6d877d34c29baec7761d1a038f1486ce0b2338e72dde1e94f30758f0cb,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-065,ireps-web-email,feature/change-email,f9f0a09be4e3d9363a39977f998aeea296613323,C:/dev/ireps-web-email/functions/users/index.js,212487b4244be5d790fbcf9018648530de59f2fe93eaa00cccc1db38c572328c,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-066,ireps-web-email,feature/change-email,f9f0a09be4e3d9363a39977f998aeea296613323,C:/dev/ireps-web-email/functions/users/updateUserCallable.js,80228e0a37b2058881a96fc9e897a904088f2444b10b381605de42e52589b659,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-067,ireps-web-email,feature/change-email,f9f0a09be4e3d9363a39977f998aeea296613323,C:/dev/ireps-web-email/src/pages/users/UsersPage.jsx,e6e6d91b2dac5861d954243e525fb209b86236227f95817de82617cfaec9f034,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-068,ireps-web-forms,feature/web-forms-black-text,03d5368ed3f570e4f37a5a666f6583a151e4bbd7,C:/dev/ireps-web-forms/src/theme/formColors.js,835843215b8745f7e69eada8f125e78a402e95a26dfe3b8be0a43af5740c90b7,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-069,ireps-web-normalisation,feature/meter-normalisation-v1,d14992ce4ab608e7688259b33ac4c3a842bce02d,C:/dev/ireps-web-normalisation/functions/commissioning/callable.js,67806c0b8450edd6dbad8465a398b168de3085a8b76807463d5158929715d63a,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-070,ireps-web-normalisation,feature/meter-normalisation-v1,d14992ce4ab608e7688259b33ac4c3a842bce02d,C:/dev/ireps-web-normalisation/functions/commissioning/helpers.js,cb8a12dcbac481cf5bea7cb3d8eaacbcb64126f0822a0bf0f17adcfbe5086137,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-071,ireps-web-normalisation,feature/meter-normalisation-v1,d14992ce4ab608e7688259b33ac4c3a842bce02d,C:/dev/ireps-web-normalisation/functions/commissioning/trigger.js,28973fd6e7f1e3557ec19f4e612d46eb7f83547cf028698f5cd5ee9944708ca2,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-072,ireps-web-normalisation,feature/meter-normalisation-v1,d14992ce4ab608e7688259b33ac4c3a842bce02d,C:/dev/ireps-web-normalisation/functions/dataCleansing/callables.js,479b84dde8b607d8cc6239c27f37ccd62b96b0011c5825a78446aa9ba030b0c9,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-073,ireps-web-normalisation,feature/meter-normalisation-v1,d14992ce4ab608e7688259b33ac4c3a842bce02d,C:/dev/ireps-web-normalisation/functions/index.js,c0790c322f866b3e4b5f4d85c3fd5f8ec5c3408fbe8a295d177f06d071d639f4,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-074,ireps-web-normalisation,feature/meter-normalisation-v1,d14992ce4ab608e7688259b33ac4c3a842bce02d,C:/dev/ireps-web-normalisation/functions/meterInstallation/validation.js,6ad4eaea453130d9fc616d6e3de6b7bd4219ccf99dc073bbfc173bdb7a448f9b,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-075,ireps-web-normalisation,feature/meter-normalisation-v1,d14992ce4ab608e7688259b33ac4c3a842bce02d,C:/dev/ireps-web-normalisation/functions/meterLifecycle/acceptRejectCallable.js,ce80b1fb3b37f14b462e643e4c52d3dafcb4cbc4955d011247ac084392035ef0,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-076,ireps-web-normalisation,feature/meter-normalisation-v1,d14992ce4ab608e7688259b33ac4c3a842bce02d,C:/dev/ireps-web-normalisation/functions/meterLifecycle/callables.js,55f4fb25edb06e1d2796f12d2f118532c8dbdbec358bd5c07b3899eddcafcb53,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-077,ireps-web-normalisation,feature/meter-normalisation-v1,d14992ce4ab608e7688259b33ac4c3a842bce02d,C:/dev/ireps-web-normalisation/functions/meterLifecycle/helpers.js,d38acf1bba9884f2429b985a82f072a6a2b49b69c8017e4d4d4662c9b901dd5f,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-078,ireps-web-normalisation,feature/meter-normalisation-v1,d14992ce4ab608e7688259b33ac4c3a842bce02d,C:/dev/ireps-web-normalisation/functions/meterLifecycle/instructionCallable.js,1839db4ac7f9e2af9ddced8b56bf67490b0d4e84b319cc336b6097999276a3a4,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-079,ireps-web-normalisation,feature/meter-normalisation-v1,d14992ce4ab608e7688259b33ac4c3a842bce02d,C:/dev/ireps-web-normalisation/functions/meterLifecycle/manageInstructionCallable.js,a56db31a5611cf303bd7a759402c68f8a5d98d1fa63c52a081e3f2cbb98c3873,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-080,ireps-web-normalisation,feature/meter-normalisation-v1,d14992ce4ab608e7688259b33ac4c3a842bce02d,C:/dev/ireps-web-normalisation/functions/registry/premiseCallable.js,b955855b03dd759a061c9179164c815fea847433f3f30653caf8f1f79d988287,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-081,ireps-web,feature/sales-targeted-batch-v3,ddd3121e2e82334731504e87d755fbdfc29d37ac,C:/dev/ireps-web/functions/geofences/callables.js,cba9809aaac4a79d59494d16f20107b348fce1f4d82534fbfa5e7bb2feb8fc29,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-082,ireps-web,feature/sales-targeted-batch-v3,ddd3121e2e82334731504e87d755fbdfc29d37ac,C:/dev/ireps-web/functions/geofences/geofence-name.js,f3484c4ca57679e5e703448cee25060b4a8fd32851276d32d3193ccfabd6dfbb,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-083,ireps-web,feature/sales-targeted-batch-v3,ddd3121e2e82334731504e87d755fbdfc29d37ac,C:/dev/ireps-web/functions/geofences/helpers.js,820f4b99f1077ede23b2a1cb4c1f78f096b45b3629345a03d7659c3e311cbd6a,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-084,ireps-web,feature/sales-targeted-batch-v3,ddd3121e2e82334731504e87d755fbdfc29d37ac,C:/dev/ireps-web/functions/geofences/membership.js,aa5ad459f51289b6e12c48e6056d5872a92269212a4f40362e45a51c9deda7fb,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-085,ireps-web,feature/sales-targeted-batch-v3,ddd3121e2e82334731504e87d755fbdfc29d37ac,C:/dev/ireps-web/functions/geofences/sales-batch-geometry.js,2a4e8e253e15d0157867d68b49bc44c0e259acd4eb587258e75dba3b1f5bb173,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-086,ireps-web,feature/sales-targeted-batch-v3,ddd3121e2e82334731504e87d755fbdfc29d37ac,C:/dev/ireps-web/functions/geofences/salesMembership.js,546b639e56ced7a95cccbf0bfc94338e1b3c2583fc4f8b5e1381bb2840be0b89,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-087,ireps-web,feature/sales-targeted-batch-v3,ddd3121e2e82334731504e87d755fbdfc29d37ac,C:/dev/ireps-web/functions/geofences/triggers.js,2a173d2d2ce933328a105b62b989933ee7c90616005bd10d604387c42d26b805,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-088,ireps-web,feature/sales-targeted-batch-v3,ddd3121e2e82334731504e87d755fbdfc29d37ac,C:/dev/ireps-web/functions/index.js,a1a34eadd783f8f5bc60bcf3ae929ad2af83a5b0e862051e32b13e660c7d5ea3,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-089,ireps-web,feature/sales-targeted-batch-v3,ddd3121e2e82334731504e87d755fbdfc29d37ac,C:/dev/ireps-web/functions/informal-erfs/helpers.js,2ba79ca9e36b8788866d8d99d530c2116f44d06c5644d43f952d55cd465d0cfe,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-090,ireps-web,feature/sales-targeted-batch-v3,ddd3121e2e82334731504e87d755fbdfc29d37ac,C:/dev/ireps-web/functions/informal-erfs/submitInformalErfCallable.js,cb52c0f55348cad1935efbc6bb154719b1c9db71030b686688f6d2aa965fc6bf,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-091,ireps-web,feature/sales-targeted-batch-v3,ddd3121e2e82334731504e87d755fbdfc29d37ac,C:/dev/ireps-web/functions/lookups/constants.js,d53f13df1544a59ae471e8e40feb748b464ac7296ed42f480faf93a810609b8e,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-092,ireps-web,feature/sales-targeted-batch-v3,ddd3121e2e82334731504e87d755fbdfc29d37ac,C:/dev/ireps-web/functions/lookups/index.js,61558f428c20b0183fb437033f231b82a3cd16f61e4af9172febe1808adfbbc6,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-093,ireps-web,feature/sales-targeted-batch-v3,ddd3121e2e82334731504e87d755fbdfc29d37ac,C:/dev/ireps-web/functions/lookups/onIrepsSelectLookupAdminCallable.js,73e3955d90925a4ad7082969a825b4007fbf76219d612892153f94ff2b6a7727,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-094,ireps-web,feature/sales-targeted-batch-v3,ddd3121e2e82334731504e87d755fbdfc29d37ac,C:/dev/ireps-web/functions/lookups/onIrepsSelectOptionsCallable.js,b946f0ad48399db8d3737d714580e0794607d0562f876f6e12b22cb1d8d7fa6e,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-095,ireps-web,feature/sales-targeted-batch-v3,ddd3121e2e82334731504e87d755fbdfc29d37ac,C:/dev/ireps-web/functions/lookups/serializers.js,dbfcc9351750adfe1941da84d6396b84c047eb7c77c1e6c85068d3e9fff5c3ac,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-096,ireps-web,feature/sales-targeted-batch-v3,ddd3121e2e82334731504e87d755fbdfc29d37ac,C:/dev/ireps-web/functions/lookups/validators.js,14b5c7d7476ecdb61cd5b39b948c302355e1ac8febf87ec4661f46852d2d59f4,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-097,ireps-web,feature/sales-targeted-batch-v3,ddd3121e2e82334731504e87d755fbdfc29d37ac,C:/dev/ireps-web/functions/registry/mread/constants.js,760f519b2cd9947c8fda88fdfa3f4ede96bcf38dfd101d7f1400332a760ef48d,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-098,ireps-web,feature/sales-targeted-batch-v3,ddd3121e2e82334731504e87d755fbdfc29d37ac,C:/dev/ireps-web/functions/registry/mread/generateMreadStaging.js,215a03780f93a62bac1e39985ef2649a4453ae9fbba4959852488b684e5d0cb4,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-099,ireps-web,feature/sales-targeted-batch-v3,ddd3121e2e82334731504e87d755fbdfc29d37ac,C:/dev/ireps-web/functions/registry/mread/index.js,6b1c6fbdc739301827cd394926b3d781985ac61973302867a6292d63001ed1e3,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-100,ireps-web,feature/sales-targeted-batch-v3,ddd3121e2e82334731504e87d755fbdfc29d37ac,C:/dev/ireps-web/functions/registry/mread/listMreadStagingCycles.js,fbac4b1626151f7e274818af9b301bb5b50fe5c13e3799af8830f8d43b49705f,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-101,ireps-web,feature/sales-targeted-batch-v3,ddd3121e2e82334731504e87d755fbdfc29d37ac,C:/dev/ireps-web/functions/registry/mread/listMreadStagingRows.js,654d0eaeb5be92b9262f661f505a950424eb86c49d494f31bde60ada7307b508,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-102,ireps-web,feature/sales-targeted-batch-v3,ddd3121e2e82334731504e87d755fbdfc29d37ac,C:/dev/ireps-web/functions/registry/mread/listMreadStagingSessions.js,b7e2377b6d1df8be9796e31b7793a44031ff5918a8fdebe5a6a5d2bdb4629afb,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
